,Open,High,Low,Close,Volume
2016-03-18,279.14820506219206,284.22303371510804,275.9617903089381,282.15457348063404,9069804.73728826
2016-03-21,282.48632652289365,287.3334109903119,285.04300451707513,286.4253849157208,39958118.25433423
2016-03-22,286.34874490435953,281.0286151066874,275.60249233542265,279.4431106453535,17889849.61057353
2016-03-23,280.7963324776081,287.12732455631254,283.4489172192304,285.55156364755015,20745631.65158575
2016-03-24,284.74781403443734,289.1442615798344,283.2371384525922,287.6673410596566,13488932.549031418
2016-03-25,286.11100382551734,286.1021949912442,283.69347095615376,285.9680222930994,9271386.883080762
2016-03-28,286.4987576618078,291.6833757415294,287.9457102656352,289.5884719111591,13307886.310275536
2016-03-29,289.88967913782295,303.243454236227,297.0638662252551,301.843998552159,20085011.72766932
2016-03-30,300.93221009839186,306.11794209450176,301.68273148941995,303.21415349399496,25206103.416843604
2016-03-31,301.8258170366794,311.14116683241906,304.8000765275644,304.94533862815905,19516641.81849007
2016-04-01,306.355052964422,307.2816543503019,301.3962302490096,302.88001481774637,21407338.119214907
2016-04-04,304.1676615266271,300.48565858547505,295.27021086043044,298.77006243249053,15208562.179727562
2016-04-05,296.54882774486447,306.05251726903566,298.6251550561974,303.58952149920714,23069145.70680013
2016-04-06,303.1724730860875,299.7276454742997,296.84201433919,299.4371692868653,37780314.67152564
2016-04-07,300.9358702372616,305.67900524819373,295.4463603986561,300.2226574171401,25604458.055455673
2016-04-08,299.7941891579342,303.88598034316533,298.06311077240275,298.10754356132185,26981264.07614832
2016-04-11,297.6691006748575,303.7424296999773,299.44324654859514,301.05098501247414,20850542.301054742
2016-04-12,300.79571837400283,307.5283470987183,301.33929610271,303.2401720701856,8489195.379474148
2016-04-13,302.2221816494232,312.0568079514734,306.99600569197275,309.25749548611486,10676429.835497295
2016-04-14,307.67988909141167,306.8966801713273,304.2804640898141,306.8904341428715,22596830.616321653
2016-04-15,307.8610158145577,307.5306361076022,302.12506574997155,305.83963050554223,17901817.28358539
2016-04-18,304.15336688980136,303.65594677897155,299.4048704359334,301.0096004678176,22427619.24018629
2016-04-19,301.23297655238645,300.6491588092918,296.4301809197851,299.0722365341552,41620110.120535545
2016-04-20,299.8687492576597,303.50594154871607,299.15926322269615,301.4895551833688,25877911.254580703
2016-04-21,300.1798196222103,308.24449707627235,305.2165911453874,305.96457066915485,33778174.21966667
2016-04-22,305.11736562429354,303.70156670839077,299.2304429925916,301.4363541920291,18872624.872194473
2016-04-25,302.53544199907003,309.0706681179222,304.3344088426829,306.52237870737355,12022307.941907369
2016-04-26,307.01280032838775,314.88243710214766,312.1644470172829,314.36801483894345,17486666.535838004
2016-04-27,313.78638890244736,318.25770924350724,314.48805506279336,317.0851590492359,12037127.73297636
2016-04-28,318.23086990116354,328.27947228550147,325.4090037741453,328.1834804533928,39233039.50361309
2016-04-29,329.3735281857997,328.62834213978596,322.3812753443076,324.1336158741265,26724140.51785172
2016-05-02,324.39534855648463,318.9676799740153,312.5319731626396,317.49643905082655,23350724.37716333
2016-05-03,316.64020269526947,312.6904840007426,307.79036602038093,308.09325750057565,33392901.885867387
2016-05-04,307.7113521233763,321.93540906497213,315.6025281598034,316.76638466886834,6555756.709734775
2016-05-05,317.0386546944088,322.85202435222357,312.94792418623274,320.86684796328217,24153776.231480002
2016-05-06,320.6853578251638,323.41347856268675,320.3993076405204,320.9680797264307,9346938.586145166
2016-05-09,321.87348017345596,324.86131374696754,322.9380900605575,322.97766388334423,17934817.022307836
2016-05-10,321.4988113683406,319.4530948151282,313.105419934212,317.0388770452806,15402317.138846796
2016-05-11,315.6208389101591,332.0987900299295,329.97775396198114,331.45695324556317,25059175.902337
2016-05-12,331.63685501232425,334.25961019099464,330.4353839571016,332.6268482280595,20175427.47687991
2016-05-13,332.136707098694,339.4156205814432,326.7169566610593,333.68256333657826,35266388.55292451
2016-05-16,333.0554478021336,342.4583941918654,337.971473431166,338.40111274025855,13322084.907223193
2016-05-17,336.6109275772681,342.5367929367901,340.3689187059906,341.69873738080724,25659886.93010876
2016-05-18,341.71877433972617,344.00564798209507,343.1192841336642,343.4610578400537,19520854.708951306
2016-05-19,343.40670416571686,341.1552820402895,334.5670778597843,339.10778447286003,7946460.606958095
2016-05-20,339.7732359768966,344.6561891621787,337.30652210738793,342.355811682441,11370969.002605993
2016-05-23,342.42659024320795,358.2273313039333,352.5927728869337,354.337697261244,16700401.167414924
2016-05-24,354.19676542411355,364.99757191423583,358.86309384673496,363.2582551627346,31390898.14315729
2016-05-25,364.5431879707299,378.15527148028593,367.90331417636685,374.01529710950774,22697012.01832315
2016-05-26,372.54554396739945,378.3128936499012,364.0892074722442,371.03652447795696,10040444.096011417
2016-05-27,371.6340650951199,369.70169098770737,362.61529959758326,364.99579792592135,16780435.326393306
2016-05-30,363.1704922022423,367.39293392419637,362.4636832741483,364.58147519628193,49366644.43622174
2016-05-31,363.66567370574757,367.8583955574354,364.2138563980395,365.3371682581289,19029367.14900554
2016-06-01,364.0104967491187,375.046056656024,370.8330483115244,372.8611050493396,15282508.97754259
2016-06-02,373.73679963559607,367.7370618064204,359.9372557195517,362.2725979196772,23017195.75886885
2016-06-03,362.20151588837825,374.17055707135466,370.0314440045994,372.5922120020122,26365815.34244686
2016-06-06,372.5771186964109,375.0235999209645,366.4745059738799,371.9471003849801,14329030.498186562
2016-06-07,370.7142098614266,372.6185718536353,363.76649264873475,369.54866186195784,23142231.343115453
2016-06-08,369.21655718757324,365.214359843978,360.8683524569848,363.40124389184115,15270563.325733004
2016-06-09,362.5698636275929,353.42460089532955,348.18606286442434,353.3416386504492,25791257.007318072
2016-06-10,353.7483444055324,362.500359598406,355.291608820951,358.9333350239473,19593900.85381444
2016-06-13,357.867713062155,362.55981156696873,356.79524305161556,359.81300764138575,22905010.171744104
2016-06-14,361.25130662691765,355.997869814401,347.3917100894263,352.1239977883728,12314531.463062713
2016-06-15,350.3584028410949,346.2393500869492,341.6798204506814,344.58588978696304,11938023.590863632
2016-06-16,343.75315156076744,348.2372841689038,336.0025319020596,342.98112322121835,28879165.27035525
2016-06-17,344.7112164854373,354.6452330320622,353.4534057439225,353.6763870348986,17299430.24598683
2016-06-20,353.2149933551087,358.9264929396336,350.7554436550735,352.48578743437014,20757116.02699466
2016-06-21,351.0980980742469,344.5355553842551,341.1926692517461,343.68122604234895,15443281.34486702
2016-06-22,343.9071726315365,346.267230391392,338.9878903079999,342.6323736073776,28211653.715540867
2016-06-23,342.1440675784581,345.1329764588366,336.09868355790474,341.4276046667814,13282757.530757533
2016-06-24,340.5725096999679,327.04166634742154,323.42961249042,325.9898088556472,16820041.770855337
2016-06-27,324.91984049158685,329.5786589429612,325.9651222617993,326.13907763717106,26665435.18155524
2016-06-28,328.8589810093438,330.3734859086727,321.0276461345076,325.2741269832172,32357816.268405013
2016-06-29,325.0287496084097,331.5114389869309,325.6315382075408,329.76339192384523,13852865.580935337
2016-06-30,327.8639386215093,344.9303953323446,339.92621548220797,341.17188588076806,47952634.80715386
2016-07-01,342.7041517838254,350.90473895619584,345.69957102571396,348.4794526725776,21051937.628309757
2016-07-04,349.1188755562552,348.04145167668923,346.7402587763503,347.27535835401744,10685713.121683981
2016-07-05,346.4777510008415,347.06507276221595,339.6355932147643,341.0037320425785,21647669.02112154
2016-07-06,340.05047564265504,358.9278315194485,356.3935800197524,357.31658107347045,14862959.089465685
2016-07-07,358.03923985509385,358.47326496759024,353.52665420013807,358.1306341508081,22362959.613423936
2016-07-08,357.86544533128216,361.10234806773695,355.5383433485903,358.6590287594563,17618396.891822953
2016-07-11,356.5926960731311,366.27432606999275,358.8462722627217,358.94909466505663,18681030.607588466
2016-07-12,360.87884794200653,361.7289134414511,355.86095279081724,360.65053462813387,11410968.815497523
2016-07-13,360.18128349353077,360.78435606555007,359.9577635278076,360.1748895370171,29529872.356806934
2016-07-14,361.79452239062687,363.05195140610164,353.42565517628634,356.98864559071836,10097704.030785356
2016-07-15,358.3604348164955,360.7844641854476,352.9035166187906,354.0065784552608,10339684.025940325
2016-07-18,352.94508121476537,356.87192524189993,352.2009132704922,354.25771140350037,21629366.08817113
2016-07-19,355.35746132912715,351.5293948829494,347.4570129802232,351.3306528295264,40116747.137739
2016-07-20,350.64470811923405,354.5439855839144,343.53021801517116,347.39628580846085,15090647.926965423
2016-07-21,345.45626847408266,354.6389470659334,342.9328056009352,348.516675099084,25555637.018137597
2016-07-22,348.0730190991322,351.61193733170614,344.80945049862066,347.4173309816546,30785439.858137604
2016-07-25,347.83201675309556,358.3575507048478,353.72617486834685,357.2409633845132,27050729.582170505
2016-07-26,356.7453819918386,343.99184255159145,339.52704061675814,341.36137191458994,15406162.832706437
2016-07-27,341.04707336537894,350.9394398136702,345.3184240805908,348.4868453236361,10431691.155977732
2016-07-28,349.6844516321287,360.277031968116,352.92084266986456,356.7151923091328,5969110.820730493
2016-07-29,356.82917457777836,350.10662565095436,341.8021367732379,344.3538473064957,15783285.623561088
2016-08-01,343.48376931975514,347.30960893998264,341.7915305368516,342.7589687216307,32440753.036190547
2016-08-02,343.48161099895924,341.5274045353719,337.5974837754873,341.00371029082754,10260368.605047768
2016-08-03,341.2059945701844,338.53568384059304,329.725889737518,333.1195009697325,25545896.105522398
2016-08-04,330.6090213985602,332.3236954870853,327.7832298781637,329.07285294356205,11193077.343484173
2016-08-05,329.4960027176929,327.1020578685815,323.0893782701771,323.1842903162402,18980422.364889473
2016-08-08,323.5644123350355,339.46812992943904,328.23224728846697,333.85954164183767,25642921.406518746
2016-08-09,333.8796951433959,340.380690408177,336.20664435002226,339.9284093698427,12943892.295505697
2016-08-10,340.8389698282386,350.85964126772444,345.8426150183647,348.1492829017278,19601656.89738921
2016-08-11,347.4477107059524,354.80569269057304,352.6909094460713,353.10679958840865,14626370.374276465
2016-08-12,353.46344066306887,347.1091078164865,345.55753787168106,346.62135730242846,25609057.24036227
2016-08-15,344.99575641959626,347.38980213564156,338.4836409364326,343.92296923202383,20247480.015676223
2016-08-16,344.3432490177881,355.42611296431323,344.3453132972315,347.4115578560869,18515821.727732126
2016-08-17,349.45307936996073,341.5272989678865,338.89293106635756,340.49204432482486,39234118.49313474
2016-08-18,339.477337289872,348.01260433584,341.4983893855966,345.31695098109174,25066312.898098364
2016-08-19,344.5307297136974,348.4375369362101,343.2870016371281,344.3592021940969,12745723.770928157
2016-08-22,343.6264817809663,345.5907421307212,336.7710876733073,342.59696906512784,17243578.39991411
2016-08-23,342.73060611673384,349.9841208041241,341.84079990724166,347.44042892724474,17329709.92645515
2016-08-24,346.3341685214299,350.75875547576845,348.86320214310217,350.6869692151565,18737587.706321564
2016-08-25,351.1304272640179,352.24383378315866,347.48929465697626,348.96470995413785,63600822.089617096
2016-08-26,349.8523888274344,357.92866500788983,353.9450216842828,356.69470957328684,21667159.004449937
2016-08-29,357.26696459740003,352.2536953828654,350.14081184800085,350.4525339902873,6504020.166322402
2016-08-30,348.598220134176,360.18153459524774,354.7870221211206,354.80008538119426,13721614.249388188
2016-08-31,355.86092488068806,363.9832690081457,355.88266204522256,359.04626972886285,6849568.887404625
2016-09-01,360.05736553530966,360.5655595745856,355.43316942334,357.59396592560614,15263626.260457492
2016-09-02,358.4856579295853,363.5450363181416,360.14271715579355,360.1686539538749,6663978.263189728
2016-09-05,360.5717376142841,357.9026878399201,350.57881322696005,352.80608358765573,11641502.588857824
2016-09-06,353.0392129668534,362.4891479356202,355.1707203320717,359.1326802799895,8414959.317245107
2016-09-07,360.24669885585143,363.2876584684601,354.4723380695332,358.4754463193636,21811816.12160362
2016-09-08,360.5500233458117,357.9075863758591,354.4882264511949,355.6968922042466,18004854.918270852
2016-09-09,354.68136406226427,368.63004539265,360.24689214199805,362.87059865554954,20944014.712704115
2016-09-12,364.0461587559278,362.461840268703,358.7921756718475,358.8998616594698,17083209.210751463
2016-09-13,358.80704375008077,353.8166471702168,345.9018815998519,350.60360645100644,8964056.714110108
2016-09-14,350.46724145792126,341.7589990105178,337.2889462801472,341.62930509274804,23269242.92773679
2016-09-15,340.05815731391573,349.2173850293005,344.9517566576305,345.8550736117296,47062854.49824122
2016-09-16,345.5597122168166,339.68304314937706,337.51152822533624,338.6642494799439,22086753.666125238
2016-09-19,337.65254966816013,351.34571435164656,348.0558353277396,349.8865810687384,14547358.899953047
2016-09-20,349.400030358946,338.84708267432273,335.93374767976485,337.7972944060931,8813971.825421063
2016-09-21,336.68623247310745,349.1966219669804,345.1460076023696,348.6378982152246,11431106.417075941
2016-09-22,348.16869480023007,357.7628490027641,348.26050034968523,350.4906487674685,22576094.617833797
2016-09-23,350.06389513634673,356.0449808468469,345.59862253199304,350.44210049870213,30782020.554320797
2016-09-26,350.54383625369366,354.42604078565086,347.14934083913255,347.6393540454357,20507790.641781144
2016-09-27,345.95937465326216,350.89184310175364,349.1568177702563,350.6594856479228,26851331.304180477
2016-09-28,349.1421241356976,353.94202071543197,350.61936869816805,350.98409436323135,25641467.877077613
2016-09-29,351.3653797723698,358.5368031466252,357.74347516648277,358.4511497214208,23188093.91417885
2016-09-30,357.5946468123275,361.10141671392336,359.39849979280206,359.72516910515395,12950507.288889598
2016-10-03,360.88664639377834,362.1345540540418,356.1860743983251,361.2346325745131,19635389.28449769
2016-10-04,361.4788407600705,365.0236184550225,358.1044825123021,359.4742335232174,11777404.889569711
2016-10-05,360.12917551001595,361.69186382160024,356.5242478468718,359.66957776560173,18157546.04524552
2016-10-06,361.19495257444186,367.408040405426,360.11873887782764,362.18879983491234,21238244.099250678
2016-10-07,361.8524347612883,356.05777313373056,351.8313855802897,351.96626200978926,41669258.953777835
2016-10-10,351.3601846200745,351.7704710830494,341.8516955840472,344.25812787544044,9351210.224616336
2016-10-11,345.15957815706406,349.7040840611522,345.346644663838,349.39777913871416,22899740.380315825
2016-10-12,349.9322562426852,356.4982615933003,350.77324234662507,351.0377294929755,37750172.820383586
2016-10-13,350.84050489750854,355.69625348368527,345.9762354631237,350.48156265593377,26305962.928794783
2016-10-14,351.94766163753667,351.93984862092213,350.16237861319024,351.1813926951109,27298847.339649677
2016-10-17,350.9578551125696,358.9050387477968,352.1289935882303,353.93480308832034,24148426.165150445
2016-10-18,353.969603991985,354.6811061950482,347.2360988979027,351.16354667714734,34451033.69892699
2016-10-19,351.18590525291273,349.2636623098253,345.5669519146154,346.96152318221493,10450320.77215782
2016-10-20,345.99008131007787,349.83208379030026,345.8973615457395,348.7661195292682,9001654.780282415
2016-10-21,348.84730644294916,344.6555662696229,341.2913057900667,343.3900560303307,17943082.913592517
2016-10-24,344.8319756110159,353.52427432121107,343.45002348009376,346.49089969990416,6109168.686741252
2016-10-25,346.9537409715227,339.5304199429097,334.7175514919427,336.8343650412399,33304571.171578288
2016-10-26,336.86575619241347,348.00581658194864,342.62061552995,343.6440186517287,33139613.710662246
2016-10-27,343.4772880365801,348.2759351066785,343.0859598778047,347.14611208238495,14493445.030535849
2016-10-28,347.49086076061803,350.49752849712456,344.3687630158693,349.33742003428546,14954114.203957452
2016-10-31,350.1240690262409,361.2364151353836,355.1727977186816,356.07619142365854,17360508.84795594
2016-11-01,356.72759285860695,367.3572423806704,364.9206937623943,367.32144423575653,18474327.82303283
2016-11-02,366.9559229804335,376.62205849766093,370.8999125999962,374.55872036027415,19181738.708173178
2016-11-03,374.9238475461317,366.13770778426584,358.7425446624718,363.158297385168,23795293.555068288
2016-11-04,363.6815562916164,358.729334751869,354.1648610565466,355.6465070346491,16511524.330687456
2016-11-07,354.5735127850111,354.80668558724943,351.42072686199816,352.36639317117397,28845915.610393006
2016-11-08,352.54427442204127,356.82494462264333,351.0403655303643,353.16092870406317,22496182.911907956
2016-11-09,350.8784720609999,361.3795817378746,352.67640748856394,357.0390104535804,13288380.874736369
2016-11-10,357.556234805331,357.49994885704564,345.00011549314974,353.1185160098209,35090417.65079189
2016-11-11,353.81874744872204,355.6631772350068,352.56926189648493,354.9230996982212,9127056.690712828
2016-11-14,355.71995706008835,353.066704189929,350.70299674331557,350.8580285463225,17189330.171879243
2016-11-15,350.4424587700545,353.0114012056067,344.1155356323341,347.7367297845871,29190124.745712873
2016-11-16,348.0592800934948,344.39915170730904,334.4434584530211,339.8559964670564,12538892.393668903
2016-11-17,341.31091962895226,335.10651972272404,332.12972335585374,335.02706580640955,21013174.14529104
2016-11-18,336.4510367130458,331.1125508844672,326.95967087045784,327.79887162308074,23618765.78394415
2016-11-21,327.7701845447523,324.14078640114525,318.45230674300296,322.8914060559966,11706097.078688016
2016-11-22,323.0263895971896,332.39948356889124,325.7194332506625,329.66929126339755,17359378.329861574
2016-11-23,330.7698240051082,331.1822415928754,324.28491948314513,324.88384770847955,16645165.98084885
2016-11-24,323.4243767393269,341.85671739785704,337.55885284822494,341.06794875612684,13660423.163812852
2016-11-25,340.73753656169714,345.7755734775285,339.9226390844676,344.74339048641946,56895097.865889385
2016-11-28,346.1274486568387,350.92294525517997,341.33166897023796,346.56175026294693,12290401.368402341
2016-11-29,347.57713646622466,342.46370473321855,339.4339296202858,342.03383350175574,29750231.245818138
2016-11-30,342.41294556784453,348.45194674534184,344.96293078323913,346.9933705841121,14790295.399669321
2016-12-01,345.4293643552469,348.16034420531037,338.8874746115781,344.17526041884923,10454721.174858036
2016-12-02,344.1237306743743,347.0692712863416,345.3642183287807,345.61964402746224,18949525.26950924
2016-12-05,345.00852590117694,364.7091003027866,358.4714636795086,362.323497151509,24901261.132755164
2016-12-06,362.683505405912,366.90620465673226,362.30920108359527,362.38898455697915,28520597.496919304
2016-12-07,361.51015693329435,374.4076098314839,365.1740208146057,370.50644502631803,39310997.45633674
2016-12-08,369.36808600084515,370.120471760759,364.23556256196065,366.60077061763684,78491858.25116134
2016-12-09,364.3368462991132,369.2433582505619,361.3235247254018,367.05378466963606,20401916.85209667
2016-12-12,368.40165751783564,383.28521193485716,375.25359345709774,379.40752787442193,12920635.325987058
2016-12-13,378.9527728010412,378.619953918821,375.6435358124916,375.891879540596,22574228.44462211
2016-12-14,376.0691307907365,392.97708831805,382.36498239988236,388.79873300737415,15756693.871455701
2016-12-15,388.7961224855897,396.31920693791665,387.5152141275744,394.34024674834296,28598515.841409635
2016-12-16,393.0794700379841,393.7808387357029,385.88167367442406,391.080589115109,9410156.735357007
2016-12-19,389.60618787646087,396.94524307279727,394.77020661038836,396.129116774647,58823358.48086388
2016-12-20,394.9362127667009,406.7840365335992,401.15170036164943,403.6397016876562,27616013.54241755
2016-12-21,402.76495243857477,410.0094060181723,405.1019840888744,408.7284531638947,7755247.7945848815
2016-12-22,409.17822766655746,398.6911310678859,396.66308252345067,398.167253931313,12627251.636925882
2016-12-23,397.2179013560903,397.4942650250203,386.58547094537033,393.73333722548244,27069625.795756254
2016-12-26,395.8017058277475,396.3245791183844,389.2003881908511,392.68188965798527,32412488.173235424
2016-12-27,393.8937867302519,397.8255781948921,389.6084637124122,392.83762365963855,9528172.57486345
2016-12-28,393.7914418679334,399.99711686912804,393.8506810010398,397.84349194596206,25710119.856053144
2016-12-29,397.70070102999483,403.93636796016176,397.39655243581973,399.75955339017406,6798498.789538054
2016-12-30,401.5797292175081,395.52293168528627,388.14862236641034,391.1016118802288,17213669.820285484
2017-01-02,390.84590844533506,398.6381193903731,392.1470124009168,394.43008567816526,31387043.455311153
2017-01-03,394.393096085923,400.6121223654947,394.26638380008217,399.39553245943836,13661940.386471486
2017-01-04,399.59924560952066,407.6376197960126,398.096419907259,404.04317859043596,8473220.056079604
2017-01-05,404.89477521737047,416.7025601356032,408.5007304848103,412.50129966597564,19365229.343342546
2017-01-06,413.2902293705759,422.6454244232099,416.7725795863069,419.27318054692284,13303302.658355018
2017-01-09,418.6759844025544,425.24083862963124,420.046248835051,423.3278767018217,24659221.821415026
2017-01-10,422.6515242846922,427.23017836415005,419.9976825696893,423.4349572041632,11561822.907668913
2017-01-11,424.2486097861544,420.58692913787314,410.51343347298365,411.82526982548706,12231973.633253405
2017-01-12,412.70987603762603,418.05867914922754,410.8627114089532,415.6314891804056,6552656.87687017
2017-01-13,415.14131111408557,419.3376992972436,413.3245157223622,417.8203689953785,19596365.461862627
2017-01-16,415.83561948661026,424.7993766854759,413.2430640718592,420.49348498368636,16608577.665755063
2017-01-17,420.23204109129347,415.840252102335,405.37856318459427,411.77428196669996,9936148.021023182
2017-01-18,412.54525849182045,410.80379744492365,403.09791653193895,404.670445851087,19831490.72170774
2017-01-19,406.86818876205956,413.16707648730466,407.64364078987836,412.9800827959789,30081396.019222587
2017-01-20,411.4985482792803,418.50188721271934,412.43239817321387,413.3808093731206,16160787.545984495
2017-01-23,412.85213860964313,423.9230642369995,413.9831359642431,419.0857533640334,20582788.828359902
2017-01-24,418.59645876443517,422.9812730362595,417.92159552165356,419.97962791112934,20635798.99202467
2017-01-25,421.6913385368016,425.10749420824953,420.1020738780073,420.8851225084092,9857246.2469375
2017-01-26,420.84100574760487,434.68140492074866,424.4561639107742,428.60517864474485,50333188.378733866
2017-01-27,427.44011042389786,431.00999580286725,421.95734669620475,425.3805553552171,14224229.919497075
2017-01-30,426.09412752144186,427.2750957982317,425.7182860731734,426.7877536365182,24988853.334654354
2017-01-31,426.2699836696004,429.4779940127987,421.0590605122597,423.99951781596815,26442680.663461883
2017-02-01,422.4449558021755,424.66018843365225,417.8720613825959,421.45215014259554,16786486.61099614
2017-02-02,420.32487672606055,423.4048692983638,417.4338669032105,419.8623876405001,24380149.849030737
2017-02-03,422.05225567228496,425.79110591492724,421.6043791274367,422.22784828061475,20354079.70712473
2017-02-06,422.7148003627636,422.3657890106364,418.0917182479967,419.3887403944321,8860045.316051975
2017-02-07,419.5243423737295,436.0351482233623,425.0832653279061,429.52769836628255,15244753.44203091
2017-02-08,429.2058101945764,426.66835254429293,418.626902825107,423.4931313790756,13251308.55891332
2017-02-09,423.8644631654656,423.3633933608831,419.47961960623877,422.82103100241017,14289131.841442771
2017-02-10,423.176649421899,422.6480894768876,413.998837951499,420.2782159042855,9378034.213917809
2017-02-13,420.64675397528094,435.8292459055068,427.42575012663536,431.910877731751,31613638.205573242
2017-02-14,432.0597119008242,440.80220651230826,432.60129959366975,434.1273728201162,40099669.212067276
2017-02-15,435.26035610006915,447.9689383618108,440.026644557496,442.823958044665,29352368.62945654
2017-02-16,442.85465258225076,433.28859161677616,431.8568271248357,432.0370716705061,33975387.65466917
2017-02-17,430.77141169304184,444.7667317637719,431.6085343223753,434.8048570290694,15150815.204597961
2017-02-20,434.00673709139846,446.66124761709557,435.92760608237086,442.41904541181214,13095168.434780505
2017-02-21,439.80016065364487,450.7112076984502,438.39047184733414,443.7652412965054,12195636.630036298
2017-02-22,446.4717543278675,456.10950767200217,445.4655895514173,452.89858649514923,24838732.25611954
2017-02-23,454.07232581894834,454.48383224411447,446.67111434037247,449.4499232287671,20164089.694669247
2017-02-24,448.33209026573223,467.4835480163287,454.0486560585084,461.46748363699703,17318250.75037282
2017-02-27,461.07746184839993,488.61013316368576,477.9509234097977,481.242707574465,34396197.82727751
2017-02-28,480.32410892819854,485.61026180089414,470.686059204874,478.7430707384765,22039635.252459697
2017-03-01,480.9636561786602,481.8724806481404,471.83679165513325,475.5790564386907,11834783.376153603
2017-03-02,473.5575733556227,491.5330788356133,482.5668163906678,488.54830293892263,12806045.233839123
2017-03-03,488.716113005415,505.2167619904694,494.44414467962974,502.9186632154613,25314273.523120288
2017-03-06,502.7549478359098,503.7792262339511,495.38199872113944,498.7934638104833,30302741.416765105
2017-03-07,500.0322647218374,502.3643722027585,491.01006004012186,495.6244895392715,23717469.20852075
2017-03-08,495.4698651028831,496.9898704352631,485.9325421522605,493.70001360444786,46470427.0024921
2017-03-09,491.1027860897828,489.61071790646315,479.1885333911753,482.66467521940183,40767098.254923716
2017-03-10,482.3011950268325,483.4460194371506,475.4622474633728,475.4977416128025,22441000.72664202
2017-03-13,474.1129790977129,468.9526671391363,458.0252193432881,467.78224112881,11835238.894128399
2017-03-14,467.89393215667036,463.5387459440122,459.76755363892124,462.16220700529936,9350015.509135414
2017-03-15,464.15495814136904,465.90035108350867,458.4479059389258,462.5892530211901,14830426.060734052
2017-03-16,460.18162205246597,469.80005789336997,458.27111649150345,465.2196558884113,26231959.119083486
2017-03-17,464.10415735828593,481.1664196477109,476.76028333075527,478.84278813126423,44866674.24956546
2017-03-20,478.0494868861133,478.71949244686715,470.2080880799199,471.1281035167435,22177877.324296728
2017-03-21,470.5890207690626,485.14869850428283,475.5148872672642,480.0864741252424,32289211.172736704
2017-03-22,481.15363139400506,482.8773334162711,477.611403001449,478.9325184239297,15922258.163564362
2017-03-23,478.6832351272641,479.47592757503384,476.1753188525893,479.18101219818533,24575655.042494997
2017-03-24,479.77911947554014,485.6473825171889,480.99763383631534,485.5963438642106,27168281.53001661
2017-03-27,484.685579722795,481.3300157582431,473.67098785875345,476.7125515258114,6689737.394755333
2017-03-28,477.04148842275674,482.9474976681968,480.03659214119335,480.642540912533,14638460.658211967
2017-03-29,481.76537830232644,489.53662907899957,474.2622528118043,482.7416424612143,28939919.80250229
2017-03-30,481.68227208971786,491.0749960648213,483.4326056105924,487.63663265226745,20647741.143802468
2017-03-31,488.78102993173275,504.26695484439375,482.64985396290047,490.7905540399708,9895837.694368144
2017-04-03,490.8676722786969,524.4067877490912,509.889903696854,513.1947663718715,5340453.476356111
2017-04-04,514.8068673031046,511.4941348662594,506.60162892370573,507.9833069997517,14991470.188320348
2017-04-05,507.67644588018277,507.51943937740845,498.9662182500334,503.81039831648303,17367122.571234897
2017-04-06,504.3869530309571,505.863162769593,495.5466937016343,498.8919022198222,11569939.162512975
2017-04-07,498.83113156090633,503.660374763074,494.18663844064736,494.648358677413,19334947.821690075
2017-04-10,494.5056055677944,490.67010968209934,481.5373393740146,489.7747161114628,23186382.184118256
2017-04-11,490.1553166468447,502.226813380669,498.72845360872236,500.865334785907,25171574.032815322
2017-04-12,501.67258938025225,516.4214002154864,512.6627163456735,514.2267876733869,5542315.066053751
2017-04-13,512.3027170513491,515.492262987982,501.49496938176605,509.6333017031207,9329945.831416775
2017-04-14,511.82990429053,508.3130262372712,500.2907558983592,502.7917486000438,15456976.173804304
2017-04-17,499.99448909972637,514.9639486168886,505.4346074270487,507.64441230899536,23961738.36507546
2017-04-18,506.60255976233094,503.74563784865126,502.0372242834233,503.3420507279116,22988377.558603056
2017-04-19,503.1997220924455,512.6608707394051,500.2545755170399,509.6555019764304,22789655.61326988
2017-04-20,510.2863705748777,518.8394584186913,511.97149834264775,512.1062419327426,14859847.65044519
2017-04-21,514.5334793971911,500.703491114008,495.0219444518087,499.19053328273185,15280156.704886464
2017-04-24,496.4153515581297,515.842102915705,506.8073102244886,513.7301954886312,12505982.423331961
2017-04-25,512.9483376452523,535.6115279931067,525.3116617056594,530.9022222247443,26429183.14941143
2017-04-26,527.5255841257563,532.4044822139175,521.6796685653475,525.6970846551804,11360328.885091793
2017-04-27,525.746957759259,526.4567093515398,521.503136548382,522.6582086544721,27533128.58609918
2017-04-28,523.0843752713779,528.6382369891802,524.2237401901714,525.8758585995367,19971342.618990473
2017-05-01,528.3915399579453,533.2848139498393,524.7215811933024,529.5547223069253,17599130.874051247
2017-05-02,529.7464051121638,539.3883075608686,534.5330241912437,536.2904240890045,12961929.461019153
2017-05-03,537.9727593524317,556.2114467035387,551.0344431804195,556.1623472056613,9139455.65470137
2017-05-04,557.137325404011,556.8391818016676,548.072341236829,554.7798855025569,13020764.855370594
2017-05-05,554.055957403314,553.4743929806967,539.843072975467,547.383287234961,15262034.25889833
2017-05-08,545.0744455779488,539.958704195637,534.3058566402083,534.6495956182944,5506116.703027265
2017-05-09,535.0908672220509,533.0898416172826,517.1404777074107,528.3304513278407,16308626.162113706
2017-05-10,525.9707678043641,529.6839713473913,521.948280523335,528.6113612192839,28575520.99067292
